"","doc_id","単語","品詞名","lemma","文字数","wclass","desc","stop","stem","idx","出現数"
"1","tempTextFromObjectac73d589b5c.txt","my","PP$","my",2,"pronoun",NA,NA,NA,1,1
"2","tempTextFromObjectac73d589b5c.txt","countrymen","NNS","countryman",10,"noun",NA,NA,NA,2,1
"3","tempTextFromObjectac73d589b5c.txt",":","SENT",":",1,"fullstop",NA,NA,NA,3,1
"4","tempTextFromObjectac73d589b5c.txt","this","DT","this",4,"determiner",NA,NA,NA,4,2
"5","tempTextFromObjectac73d589b5c.txt","occasion","NN","occasion",8,"noun",NA,NA,NA,5,2
"6","tempTextFromObjectac73d589b5c.txt","is","VBZ","be",2,"verb",NA,NA,NA,6,2
"7","tempTextFromObjectac73d589b5c.txt","not","RB","not",3,"adverb",NA,NA,NA,7,2
"8","tempTextFromObjectac73d589b5c.txt","alone","RB","alone",5,"adverb",NA,NA,NA,8,2
"9","tempTextFromObjectac73d589b5c.txt","the","DT","the",3,"determiner",NA,NA,NA,9,2
"10","tempTextFromObjectac73d589b5c.txt","administration","NN","administration",14,"noun",NA,NA,NA,10,2
"11","tempTextFromObjectac73d589b5c.txt","of","IN","of",2,"preposition",NA,NA,NA,11,2
"12","tempTextFromObjectac73d589b5c.txt","the","DT","the",3,"determiner",NA,NA,NA,12,2
"13","tempTextFromObjectac73d589b5c.txt","most","RBS","most",4,"adverb",NA,NA,NA,13,2
"14","tempTextFromObjectac73d589b5c.txt","sacred","JJ","sacred",6,"adjective",NA,NA,NA,14,2
"15","tempTextFromObjectac73d589b5c.txt","oath","NN","oath",4,"noun",NA,NA,NA,15,2
"16","tempTextFromObjectac73d589b5c.txt","which","WDT","which",5,"determiner",NA,NA,NA,16,2
"17","tempTextFromObjectac73d589b5c.txt","can","MD","can",3,"modal",NA,NA,NA,17,2
"18","tempTextFromObjectac73d589b5c.txt","be","VB","be",2,"verb",NA,NA,NA,18,2
"19","tempTextFromObjectac73d589b5c.txt","assumed","VBN","assume",7,"verb",NA,NA,NA,19,2
"20","tempTextFromObjectac73d589b5c.txt","by","IN","by",2,"preposition",NA,NA,NA,20,2
"21","tempTextFromObjectac73d589b5c.txt","an","DT","an",2,"determiner",NA,NA,NA,21,2
"22","tempTextFromObjectac73d589b5c.txt","american","JJ","American",8,"adjective",NA,NA,NA,22,2
"23","tempTextFromObjectac73d589b5c.txt","citizen","NN","citizen",7,"noun",NA,NA,NA,23,2
"24","tempTextFromObjectac73d589b5c.txt","it","PP","it",2,"pronoun",NA,NA,NA,24,2
"25","tempTextFromObjectac73d589b5c.txt","is","VBZ","be",2,"verb",NA,NA,NA,25,2
"26","tempTextFromObjectac73d589b5c.txt","a","DT","a",1,"determiner",NA,NA,NA,26,2
"27","tempTextFromObjectac73d589b5c.txt","dedication","NN","dedication",10,"noun",NA,NA,NA,27,2
"28","tempTextFromObjectac73d589b5c.txt","and","CC","and",3,"conjunction",NA,NA,NA,28,2
"29","tempTextFromObjectac73d589b5c.txt","consecration","NN","consecration",12,"noun",NA,NA,NA,29,2
"30","tempTextFromObjectac73d589b5c.txt","under","IN","under",5,"preposition",NA,NA,NA,30,2
"31","tempTextFromObjectac73d589b5c.txt","god","NN","god",3,"noun",NA,NA,NA,31,2
"32","tempTextFromObjectac73d589b5c.txt","to","TO","to",2,"to",NA,NA,NA,32,2
"33","tempTextFromObjectac73d589b5c.txt","the","DT","the",3,"determiner",NA,NA,NA,33,2
"34","tempTextFromObjectac73d589b5c.txt","highest","JJS","high",7,"adjective",NA,NA,NA,34,2
"35","tempTextFromObjectac73d589b5c.txt","office","NN","office",6,"noun",NA,NA,NA,35,2
"36","tempTextFromObjectac73d589b5c.txt","in","IN","in",2,"preposition",NA,NA,NA,36,2
"37","tempTextFromObjectac73d589b5c.txt","service","NN","service",7,"noun",NA,NA,NA,37,2
"38","tempTextFromObjectac73d589b5c.txt","of","IN","of",2,"preposition",NA,NA,NA,38,2
"39","tempTextFromObjectac73d589b5c.txt","our","PP$","our",3,"pronoun",NA,NA,NA,39,2
"40","tempTextFromObjectac73d589b5c.txt","people","NNS","people",6,"noun",NA,NA,NA,40,2
"41","tempTextFromObjectac73d589b5c.txt","i","NNS","i",1,"noun",NA,NA,NA,41,2
"42","tempTextFromObjectac73d589b5c.txt","assume","VBP","assume",6,"verb",NA,NA,NA,42,2
"43","tempTextFromObjectac73d589b5c.txt","this","DT","this",4,"determiner",NA,NA,NA,43,2
"44","tempTextFromObjectac73d589b5c.txt","trust","NN","trust",5,"noun",NA,NA,NA,44,2
"45","tempTextFromObjectac73d589b5c.txt","in","IN","in",2,"preposition",NA,NA,NA,45,2
"46","tempTextFromObjectac73d589b5c.txt","the","DT","the",3,"determiner",NA,NA,NA,46,2
